ID;REGON;lat;lon;ROA_BEST;BvD_sectors;National industry classification;NACE_rev2_4dig
20338;10500640;52,229189;20,97047875;-17,56;Computer Hardware;NACE Rev. 2;2620
20339;1298616;52,229189;20,97047875;2,82;Computer Hardware;NACE Rev. 2;2620
20340;272613447;52,2291892;21,01838952;-84,39;Computer Software;NACE Rev. 2;6202
20341;146818285;52,2291892;21,01838952;-60;Business Services;NACE Rev. 2;7430
20342;146600899;52,2291892;21,01838952;-50;Business Services;NACE Rev. 2;7010
20343;141794203;52,2291892;21,01838952;-49,03;Media & Broadcasting;NACE Rev. 2;6312
20344;146101481;52,2291892;21,01838952;-44,44;Business Services;NACE Rev. 2;7810
20345;142784247;52,2291892;21,01838952;-36,17;Printing & Publishing;NACE Rev. 2;5814
20346;141981827;52,2291892;21,01838952;-22,32;Utilities;NACE Rev. 2;3514
20347;145959530;52,2291892;21,01838952;-7,94;Business Services;NACE Rev. 2;6920
20348;140428293;52,2291892;21,01838952;-3,61;Business Services;NACE Rev. 2;6420
20349;140439003;52,2291892;21,01838952;-2,69;Business Services;NACE Rev. 2;7810
20350;146433467;52,2291892;21,01838952;-1,79;Public Administration, Education, Health Social Services;NACE Rev. 2;9499
20351;146596554;52,2291892;21,01838952;-0,28;Business Services;NACE Rev. 2;7010
20352;16352442;52,2291892;21,01838952;-0,25;Property Services;NACE Rev. 2;6820
20353;146335753;52,2291892;21,01838952;3,36;Wholesale;NACE Rev. 2;4652
20354;10856213;52,2291892;21,01838952;6,14;Business Services;NACE Rev. 2;7311
20355;142821095;52,2291892;21,01838952;6,48;Banking, Insurance & Financial Services;NACE Rev. 2;6499
20356;15808644;52,2291892;21,01838952;7,27;Construction;NACE Rev. 2;4299
20357;12028006;52,2291892;21,01838952;7,31;Wholesale;NACE Rev. 2;4690
20358;142681895;52,2291892;21,01838952;8,3;Travel, Personal & Leisure;NACE Rev. 2;7912
20359;510858610;52,2291892;21,01838952;12,73;Transport Manufacturing;NACE Rev. 2;3012
20360;146536428;52,2291892;21,01838952;20,69;Business Services;NACE Rev. 2;7820
20361;147483757;52,2291892;21,01838952;39,29;Computer Software;NACE Rev. 2;6201
20362;360001489;52,2291892;21,01838952;40,4;Media & Broadcasting;NACE Rev. 2;6312
20363;362659796;52,2291892;21,01838952;41,43;Travel, Personal & Leisure;NACE Rev. 2;5610
20364;15722032;52,2291892;21,01838952;52,28;Travel, Personal & Leisure;NACE Rev. 2;9329
20365;146868604;52,2291892;21,01838952;90,32;Computer Software;NACE Rev. 2;6201
20366;142716530;52,2291892;21,01838952;-3,64;Construction;NACE Rev. 2;4110
20367;147031819;52,22919055;20,96795529;-15,9;Public Administration, Education, Health Social Services;NACE Rev. 2;8559
20368;144890232;52,22919055;20,96795529;-13,88;Public Administration, Education, Health Social Services;NACE Rev. 2;8622
20369;146930214;52,2291907;20,91187695;2,75;Wholesale;NACE Rev. 2;4675
20370;351189439;52,2291907;20,91187695;3,73;Chemicals, Petroleum, Rubber & Plastic;NACE Rev. 2;1910
20371;15187739;52,2291907;20,91187695;13,53;Business Services;NACE Rev. 2;7112
20372;141364543;52,2291907;20,91187695;10,78;Chemicals, Petroleum, Rubber & Plastic;NACE Rev. 2;1920
20373;145889892;52,22919515;21,03607472;3,67;Business Services;NACE Rev. 2;7111
20374;147318082;52,22919575;20,9937023;13,26;Business Services;NACE Rev. 2;7022
20375;141426043;52,22920165;21,10949006;-3,95;Business Services;NACE Rev. 2;7733
20376;146065383;52,22920165;21,10949006;-2,1;Construction;NACE Rev. 2;4110
20377;141432121;52,22920165;21,10949006;-1,9;Construction;NACE Rev. 2;4120
20378;146238317;52,22920165;21,10949006;-1,22;Property Services;NACE Rev. 2;6810
20379;141137801;52,22920165;21,10949006;5,29;Construction;NACE Rev. 2;4120
20380;141435250;52,22920165;21,10949006;10,74;Computer Software;NACE Rev. 2;6201
20381;140006824;52,2292082;21,01038122;-66,67;Public Administration, Education, Health Social Services;NACE Rev. 2;9499
20382;812714018;52,2292123;21,1075585;-1,77;Construction;NACE Rev. 2;4339
20383;145558267;52,2292123;21,1075585;5,89;Public Administration, Education, Health Social Services;NACE Rev. 2;8690
20384;15446081;52,2292123;21,1075585;7,92;Industrial, Electric & Electronic Machinery;NACE Rev. 2;3320
20385;531335123;52,2292123;21,1075585;11,45;Construction;NACE Rev. 2;4322
20386;146510386;52,2292123;21,1075585;38,08;Retail;NACE Rev. 2;4759
20387;10564858;52,2292142;20,94152364;2,25;Food & Tobacco Manufacturing;NACE Rev. 2;1051
20388;360481880;52,2292216;21,0748951;-15,39;Retail;NACE Rev. 2;4782
20389;362450731;52,2292216;21,0748951;14,29;Retail;NACE Rev. 2;4799
20390;360934614;52,2292216;21,0748951;16,67;Retail;NACE Rev. 2;4789
20391;363178018;52,2292216;21,0748951;53,81;Wholesale;NACE Rev. 2;4690
20392;361733941;52,22922205;20,99273608;1,8;Wholesale;NACE Rev. 2;4671
20393;142045314;52,22922945;21,00712553;-26,48;Wholesale;NACE Rev. 2;4674
20394;121097276;52,22922945;21,00712553;-8,33;Business Services;NACE Rev. 2;7010
20395;10406020;52,22922945;21,00712553;-0,5;Computer Software;NACE Rev. 2;6201
20396;146806862;52,22924165;21,01535323;-50;Property Services;NACE Rev. 2;6810
20397;16014797;52,22924165;21,01535323;-38,29;Business Services;NACE Rev. 2;7022
20398;142286029;52,22924165;21,01535323;-31,41;Property Services;NACE Rev. 2;6810
20399;140936486;52,22924165;21,01535323;-29,14;Travel, Personal & Leisure;NACE Rev. 2;5510
20400;15160315;52,22924165;21,01535323;-19,58;Travel, Personal & Leisure;NACE Rev. 2;5510
20401;140781115;52,22924165;21,01535323;-17,72;Public Administration, Education, Health Social Services;NACE Rev. 2;8690
20402;15725600;52,22924165;21,01535323;-12,71;Travel, Personal & Leisure;NACE Rev. 2;5510
20403;15725591;52,22924165;21,01535323;-7,99;Travel, Personal & Leisure;NACE Rev. 2;5510
20404;147405237;52,22924165;21,01535323;-7,5;Construction;NACE Rev. 2;4110
20405;142621077;52,22924165;21,01535323;-4,67;Construction;NACE Rev. 2;4110
20406;147349993;52,22924165;21,01535323;-1,08;Public Administration, Education, Health Social Services;NACE Rev. 2;8622
20407;141726756;52,22924165;21,01535323;-0,15;Property Services;NACE Rev. 2;6810
20408;141033728;52,22924165;21,01535323;0,19;Banking, Insurance & Financial Services;NACE Rev. 2;6499
20409;141323337;52,22924165;21,01535323;1,76;Property Services;NACE Rev. 2;6810
20410;300002136;52,22924165;21,01535323;5,85;Property Services;NACE Rev. 2;6820
20411;17325803;52,22924165;21,01535323;8,62;Travel, Personal & Leisure;NACE Rev. 2;5510
20412;141770510;52,22924165;21,01535323;9,21;Business Services;NACE Rev. 2;7311
20413;15519609;52,22924165;21,01535323;9,64;Travel, Personal & Leisure;NACE Rev. 2;5510
20414;276547144;52,22924165;21,01535323;10,48;Travel, Personal & Leisure;NACE Rev. 2;5510
20415;141061742;52,22924165;21,01535323;13,11;Banking, Insurance & Financial Services;NACE Rev. 2;6499
20416;141316780;52,22924165;21,01535323;17,61;Business Services;NACE Rev. 2;7810
20417;17339389;52,22924165;21,01535323;17,72;Travel, Personal & Leisure;NACE Rev. 2;5510
20418;17325810;52,22924165;21,01535323;18,09;Travel, Personal & Leisure;NACE Rev. 2;5510
20419;146860608;52,22924165;21,01535323;23,01;Business Services;NACE Rev. 2;7311
20420;15519615;52,22924165;21,01535323;26,25;Travel, Personal & Leisure;NACE Rev. 2;5510
20421;15519590;52,22924165;21,01535323;32,45;Travel, Personal & Leisure;NACE Rev. 2;5510
20422;363164980;52,22924165;21,01535323;45,46;Business Services;NACE Rev. 2;7021
20423;142707749;52,22924165;21,01535323;65,46;Business Services;NACE Rev. 2;6420
20424;15746417;52,22924365;20,99931444;-35,9;Public Administration, Education, Health Social Services;NACE Rev. 2;9411
20425;6232237;52,22924365;20,99931444;2,69;Chemicals, Petroleum, Rubber & Plastic;NACE Rev. 2;2222
20426;17483028;52,22924365;20,99931444;5,91;Chemicals, Petroleum, Rubber & Plastic;NACE Rev. 2;2016
20427;142747513;52,2292484;21,07073554;26,92;Wholesale;NACE Rev. 2;4614
20428;146010548;52,22925475;20,99817627;-54,15;Retail;NACE Rev. 2;4775
20429;12914908;52,22925475;20,99817627;3,27;Business Services;NACE Rev. 2;6920
20430;145877015;52,22925475;20,99817627;15,34;Computer Software;NACE Rev. 2;6311
20431;141754920;52,22925475;20,99817627;31,15;Computer Software;NACE Rev. 2;6202
20432;491044;52,2292715;21,05695502;25,31;Property Services;NACE Rev. 2;6832
20433;141623810;52,2292716;21,07784947;-9,3;Wholesale;NACE Rev. 2;4673
20434;362652080;52,2292716;21,07784947;-2,06;Computer Software;NACE Rev. 2;6202
20435;146243583;52,2292935;20,95359407;50;Public Administration, Education, Health Social Services;NACE Rev. 2;9499
20436;146173888;52,22929445;21,02456247;-25,56;Wholesale;NACE Rev. 2;4618
20437;147409459;52,22929445;21,02456247;-5,63;Travel, Personal & Leisure;NACE Rev. 2;9313
20438;146819860;52,229299;21,02394046;-87,81;Business Services;NACE Rev. 2;7022
20439;142614002;52,229299;21,02394046;-47,31;Business Services;NACE Rev. 2;7010
20440;146124950;52,229299;21,02394046;-29,69;Property Services;NACE Rev. 2;6810
20441;140588080;52,229299;21,02394046;-23,74;Property Services;NACE Rev. 2;6820
20442;145941463;52,229299;21,02394046;-16,58;Media & Broadcasting;NACE Rev. 2;5914
20443;140335953;52,229299;21,02394046;-10,42;Construction;NACE Rev. 2;4110
20444;142656609;52,229299;21,02394046;-6,52;Business Services;NACE Rev. 2;7022
20445;142610866;52,229299;21,02394046;-5,39;Construction;NACE Rev. 2;4110
20446;21142502;52,229299;21,02394046;-4,77;Property Services;NACE Rev. 2;6810
20447;146028034;52,229299;21,02394046;-3,75;Property Services;NACE Rev. 2;6810
20448;142611080;52,229299;21,02394046;0,78;Construction;NACE Rev. 2;4110
20449;145874956;52,229299;21,02394046;1,19;Business Services;NACE Rev. 2;7022
20450;142592708;52,229299;21,02394046;11,4;Construction;NACE Rev. 2;4110
20451;140583088;52,229299;21,02394046;72,47;Construction;NACE Rev. 2;4120
20452;142701362;52,229299;21,02394046;-0,55;Business Services;NACE Rev. 2;7022
20453;147012147;52,22930295;20,99119353;-4,17;Banking, Insurance & Financial Services;NACE Rev. 2;6619
20454;10772752;52,22930295;20,99119353;12,03;Printing & Publishing;NACE Rev. 2;1813
20455;10802022;52,22930295;20,99119353;21,95;Business Services;NACE Rev. 2;6920
20456;146312982;52,22930295;20,99119353;13,64;Business Services;NACE Rev. 2;6920
20457;141375920;52,22932275;21,02300349;4,69;Media & Broadcasting;NACE Rev. 2;5911
20458;10976354;52,22932275;21,02300349;19,76;Media & Broadcasting;NACE Rev. 2;5913
20459;142953840;52,2293422;20,97217692;5,68;Business Services;NACE Rev. 2;9512
20460;16388701;52,2293437;20,91594806;0,91;Business Services;NACE Rev. 2;8230
20461;146811857;52,2293437;20,91594806;-9,09;Computer Software;NACE Rev. 2;6201
20462;6936079;52,2293456;21,0154535;5,59;Retail;NACE Rev. 2;4711
20463;356305034;52,2293609;21,00015935;-2,71;Transport, Freight & Storage;NACE Rev. 2;5110
20464;450536;52,2293609;21,00015935;10,69;Public Administration, Education, Health Social Services;NACE Rev. 2;9411
20465;490151;52,2293609;21,00015935;35,62;Property Services;NACE Rev. 2;6832
20466;141053056;52,229372;20,98236827;-53,42;Business Services;NACE Rev. 2;7112
20467;146256717;52,229372;20,98236827;-26,32;Business Services;NACE Rev. 2;7022
20468;141503447;52,229372;20,98236827;-26,06;Construction;NACE Rev. 2;4322
20469;12869007;52,229372;20,98236827;-5,72;Property Services;NACE Rev. 2;6820
20470;145918197;52,229372;20,98236827;-4,17;Wholesale;NACE Rev. 2;4671
20471;362060591;52,229372;20,98236827;-4,1;Wholesale;NACE Rev. 2;4791
20472;142462147;52,229372;20,98236827;-2,15;Public Administration, Education, Health Social Services;NACE Rev. 2;8690
20473;142893226;52,229372;20,98236827;0,43;Business Services;NACE Rev. 2;7022
20474;17234986;52,229372;20,98236827;1,5;Public Administration, Education, Health Social Services;NACE Rev. 2;8621
20475;141062210;52,229372;20,98236827;2,34;Banking, Insurance & Financial Services;NACE Rev. 2;6619
20476;146357743;52,229372;20,98236827;4,18;Wholesale;NACE Rev. 2;4669
20477;140727682;52,229372;20,98236827;5,84;Media & Broadcasting;NACE Rev. 2;6312
20478;146081896;52,229372;20,98236827;13,41;Wholesale;NACE Rev. 2;4671
20479;361011780;52,229372;20,98236827;16,79;Business Services;NACE Rev. 2;7022
20480;17342747;52,229372;20,98236827;34,37;Public Administration, Education, Health Social Services;NACE Rev. 2;8690
20481;147467971;52,229372;20,98236827;52,55;Computer Software;NACE Rev. 2;6201
20482;366503631;52,229372;20,98236827;58,62;Business Services;NACE Rev. 2;7311
20483;146045340;52,2294004;21,0251594;-80,28;Waste Management & Treatment;NACE Rev. 2;3821
20484;147428072;52,2294004;21,0251594;-59,85;Waste Management & Treatment;NACE Rev. 2;3832
20485;15692414;52,2294004;21,0251594;-52,85;Communications;NACE Rev. 2;6110
20486;360321596;52,2294004;21,0251594;-30,24;Banking, Insurance & Financial Services;NACE Rev. 2;6499
20487;146514668;52,2294004;21,0251594;-24,69;Business Services;NACE Rev. 2;6420
20488;142487420;52,2294004;21,0251594;-19,51;Waste Management & Treatment;NACE Rev. 2;3900
20489;147333845;52,2294004;21,0251594;-15,8;Banking, Insurance & Financial Services;NACE Rev. 2;6621
20490;146360722;52,2294004;21,0251594;-13,83;Wholesale;NACE Rev. 2;4511
20491;140774457;52,2294004;21,0251594;-12,64;Property Services;NACE Rev. 2;6810
20492;146851584;52,2294004;21,0251594;-10,66;Banking, Insurance & Financial Services;NACE Rev. 2;6619
20493;12371856;52,2294004;21,0251594;-10,48;Business Services;NACE Rev. 2;7111
20494;362469311;52,2294004;21,0251594;-6,21;Business Services;NACE Rev. 2;7111
20495;15330349;52,2294004;21,0251594;-5,36;Property Services;NACE Rev. 2;6820
20496;10139470;52,2294004;21,0251594;-0,44;Business Services;NACE Rev. 2;8211
20497;366269626;52,2294004;21,0251594;-0,11;Business Services;NACE Rev. 2;7022
20498;142421705;52,2294004;21,0251594;0,32;Banking, Insurance & Financial Services;NACE Rev. 2;6611
20499;145830829;52,2294004;21,0251594;1,86;Wholesale;NACE Rev. 2;4690
20500;146615458;52,2294004;21,0251594;3,45;Business Services;NACE Rev. 2;6420
20501;11254670;52,2294004;21,0251594;4,08;Property Services;NACE Rev. 2;6820
20502;10789310;52,2294004;21,0251594;4,25;Banking, Insurance & Financial Services;NACE Rev. 2;6611
20503;11606866;52,2294004;21,0251594;6,97;Banking, Insurance & Financial Services;NACE Rev. 2;6611
20504;141660448;52,2294004;21,0251594;18,97;Banking, Insurance & Financial Services;NACE Rev. 2;6619
20505;17172452;52,2294004;21,0251594;26,71;Business Services;NACE Rev. 2;6910
20506;16165065;52,2294004;21,0251594;31,81;Wholesale;NACE Rev. 2;4619
20507;361667434;52,2294004;21,0251594;-95,68;Business Services;NACE Rev. 2;7112
20508;141752794;52,2294004;21,0251594;-40,61;Public Administration, Education, Health Social Services;NACE Rev. 2;9499
20509;140570559;52,22940105;21,05948481;-4,8;Business Services;NACE Rev. 2;7311
20510;142897135;52,2294109;20,9589744;-14,63;Computer Software;NACE Rev. 2;6202
20511;10781426;52,2294109;20,9589744;-12,32;Printing & Publishing;NACE Rev. 2;5811
20512;142081971;52,2294109;20,9589744;0,2;Printing & Publishing;NACE Rev. 2;5811
20513;15822348;52,2294109;20,9589744;0,51;Printing & Publishing;NACE Rev. 2;5811
20514;12732768;52,2294109;20,9589744;1,24;Printing & Publishing;NACE Rev. 2;5811
20515;2030821;52,2294109;20,9589744;9,03;Industrial, Electric & Electronic Machinery;NACE Rev. 2;2920
20516;147334715;52,2294109;20,9589744;12,5;Business Services;NACE Rev. 2;6920
20517;364220018;52,2294213;20,95275585;27,91;Transport, Freight & Storage;NACE Rev. 2;5210
20518;363722597;52,22945765;21,01459052;-1,19;Wholesale;NACE Rev. 2;4690
20519;145853210;52,22945765;21,01459052;0,1;Wholesale;NACE Rev. 2;4642
20520;363244318;52,22945765;21,01459052;5,56;Wholesale;NACE Rev. 2;4642
20521;15836439;52,2294655;21,09117832;-84,38;Business Services;NACE Rev. 2;6920
20522;146209215;52,2294686;21,09203735;-83,51;Computer Software;NACE Rev. 2;6201
20523;140469040;52,2294701;21,06966298;-80;Retail;NACE Rev. 2;4711
20524;17483229;52,2294701;21,06966298;-6,43;Wholesale;NACE Rev. 2;4690
20525;16054673;52,22947535;21,09282065;-2,29;Printing & Publishing;NACE Rev. 2;5811
20526;146999720;52,22948315;21,0148664;-30;Business Services;NACE Rev. 2;7022
20527;366552836;52,22948315;21,0148664;-25;Computer Software;NACE Rev. 2;6201
20528;141013944;52,22948315;21,0148664;-18,7;Business Services;NACE Rev. 2;7111
20529;146944788;52,22948315;21,0148664;-2,08;Business Services;NACE Rev. 2;7010
20530;16036178;52,22948315;21,0148664;4,05;Property Services;NACE Rev. 2;6820
20531;17270261;52,22948315;21,0148664;6,39;Business Services;NACE Rev. 2;7111
20532;360750216;52,22948315;21,0148664;34,8;Travel, Personal & Leisure;NACE Rev. 2;5610
20533;146074531;52,22948315;21,0148664;40,38;Wholesale;NACE Rev. 2;4791
20534;2153794;52,22949195;21,13935183;16,32;Travel, Personal & Leisure;NACE Rev. 2;5510
20535;140270544;52,2294995;21,01821724;-49,33;Media & Broadcasting;NACE Rev. 2;6010
20536;690694666;52,2294995;21,01821724;-23,97;Media & Broadcasting;US SIC;6020
20537;11166841;52,2294995;21,01821724;-3,93;Business Services;NACE Rev. 2;7312
20538;140095638;52,2294995;21,01821724;-3,16;Media & Broadcasting;NACE Rev. 2;6010
20539;140075593;52,2294995;21,01821724;0,17;Media & Broadcasting;NACE Rev. 2;6010
20540;10052710;52,2294995;21,01821724;6,52;Business Services;NACE Rev. 2;7312
20541;17270730;52,2294995;21,01821724;7,88;Business Services;NACE Rev. 2;7312
20542;10344559;52,2294995;21,01821724;13,21;Business Services;NACE Rev. 2;7312
20543;16145170;52,2294995;21,01821724;15,86;Public Administration, Education, Health Social Services;NACE Rev. 2;9499
20544;141575895;52,2294995;21,01821724;16,57;Business Services;NACE Rev. 2;7022
20545;142630403;52,2294995;21,01821724;28,32;Media & Broadcasting;NACE Rev. 2;6010
20546;140905008;52,229504;21,020287;-27,06;Construction;NACE Rev. 2;4120
20547;141051270;52,229504;21,020287;-18,89;Property Services;NACE Rev. 2;6810
20548;140099599;52,229504;21,020287;-15,84;Business Services;NACE Rev. 2;7022
20549;140910570;52,229504;21,020287;-8,39;Construction;NACE Rev. 2;4110
20550;141548438;52,229504;21,020287;-5,56;Retail;NACE Rev. 2;4771
20551;15470895;52,229504;21,020287;-1,02;Business Services;NACE Rev. 2;7022
20552;146918561;52,229504;21,020287;-34,48;Travel, Personal & Leisure;NACE Rev. 2;9602
20553;142830800;52,229505;21,24403523;36,67;Business Services;NACE Rev. 2;7022
20554;142624638;52,229505;21,24403523;39,29;Business Services;NACE Rev. 2;7022
20555;146853880;52,22950835;21,07877983;-10,64;Computer Software;NACE Rev. 2;6311
20556;15436740;52,22950835;21,07877983;8,53;Wholesale;NACE Rev. 2;4690
20557;140603069;52,2295162;21,01409547;20,56;Travel, Personal & Leisure;NACE Rev. 2;5610
20558;146346716;52,2295162;21,01409547;35,46;Food & Tobacco Manufacturing;NACE Rev. 2;1013
20559;10658880;52,2295209;20,9181738;-46,7;Computer Software;NACE Rev. 1.1;6311
20560;146342262;52,22953645;21,01655006;-20;Retail;NACE Rev. 2;4799
20561;142251568;52,22953645;21,01655006;-12,5;Travel, Personal & Leisure;NACE Rev. 2;5610
